timestamp,relative_sec,sensor,ch1_name,ch1_val,ch2_name,ch2_val,ch3_name,ch3_val,raw_line
1786011123.306589,1.319,ECG_RAW,raw,252,,,,,[ECG] raw=252
1786011123.3100688,1.323,ECG_RAW,raw,317,,,,,[ECG] raw=317
1786011123.3140688,1.327,ECG_RAW,raw,323,,,,,[ECG] raw=323
1786011123.318629,1.331,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011123.322629,1.335,ECG_RAW,raw,254,,,,,[ECG] raw=254
1786011123.3267915,1.339,ECG_RAW,raw,249,,,,,[ECG] raw=249
1786011123.3307872,1.343,ECG_RAW,raw,310,,,,,[ECG] raw=310
1786011123.3348203,1.347,ECG_RAW,raw,329,,,,,[ECG] raw=329
1786011123.3380282,1.351,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011123.3420262,1.355,ECG_RAW,raw,258,,,,,[ECG] raw=258
1786011123.3460264,1.359,ECG_RAW,raw,247,,,,,[ECG] raw=247
1786011123.3506908,1.363,ECG_RAW,raw,298,,,,,[ECG] raw=298
1786011123.3547986,1.367,ECG_RAW,raw,335,,,,,[ECG] raw=335
1786011123.3587723,1.371,ECG_RAW,raw,283,,,,,[ECG] raw=283
1786011123.3628383,1.375,ECG_RAW,raw,266,,,,,[ECG] raw=266
1786011123.366836,1.379,ECG_RAW,raw,237,,,,,[ECG] raw=237
1786011123.3702936,1.383,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011123.374307,1.387,ECG_RAW,raw,342,,,,,[ECG] raw=342
1786011123.3787658,1.391,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011123.3828266,1.395,ECG_RAW,raw,274,,,,,[ECG] raw=274
1786011123.3869672,1.400,ECG_RAW,raw,235,,,,,[ECG] raw=235
1786011123.390753,1.403,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011123.3947525,1.407,ECG_RAW,raw,342,,,,,[ECG] raw=342
1786011123.3992143,1.412,ECG_RAW,raw,289,,,,,[ECG] raw=289
1786011123.402979,1.416,ECG_RAW,raw,275,,,,,[ECG] raw=275
1786011123.4069211,1.419,ECG_RAW,raw,240,,,,,[ECG] raw=240
1786011123.411125,1.424,ECG_RAW,raw,270,,,,,[ECG] raw=270
1786011123.4152317,1.428,ECG_RAW,raw,343,,,,,[ECG] raw=343
1786011123.4190445,1.432,ECG_RAW,raw,290,,,,,[ECG] raw=290
1786011123.423034,1.436,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011123.4265473,1.439,ECG_RAW,raw,245,,,,,[ECG] raw=245
1786011123.4309049,1.443,ECG_RAW,raw,263,,,,,[ECG] raw=263
1786011123.4349656,1.448,ECG_RAW,raw,341,,,,,[ECG] raw=341
1786011123.4391701,1.452,ECG_RAW,raw,292,,,,,[ECG] raw=292
1786011123.4431436,1.456,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011123.4468293,1.459,ECG_RAW,raw,248,,,,,[ECG] raw=248
1786011123.4508646,1.463,ECG_RAW,raw,257,,,,,[ECG] raw=257
1786011123.4548554,1.467,ECG_RAW,raw,330,,,,,[ECG] raw=330
1786011123.459325,1.472,ECG_RAW,raw,305,,,,,[ECG] raw=305
1786011123.462881,1.475,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011123.467063,1.480,ECG_RAW,raw,252,,,,,[ECG] raw=252
1786011123.4711413,1.484,ECG_RAW,raw,256,,,,,[ECG] raw=256
1786011123.4750922,1.488,ECG_RAW,raw,320,,,,,[ECG] raw=320
1786011123.4788826,1.491,ECG_RAW,raw,313,,,,,[ECG] raw=313
1786011123.4828937,1.495,ECG_RAW,raw,280,,,,,[ECG] raw=280
1786011123.4868877,1.499,ECG_RAW,raw,254,,,,,[ECG] raw=254
1786011123.4903283,1.503,ECG_RAW,raw,253,,,,,[ECG] raw=253
1786011123.4943419,1.507,ECG_RAW,raw,313,,,,,[ECG] raw=313
1786011123.4988396,1.511,ECG_RAW,raw,322,,,,,[ECG] raw=322
1786011123.5023038,1.515,ECG_RAW,raw,280,,,,,[ECG] raw=280
1786011123.5056276,1.518,ECG_RAW,raw,256,,,,,[ECG] raw=256
1786011123.5101025,1.523,ECG_RAW,raw,248,,,,,[ECG] raw=248
1786011123.5140934,1.527,ECG_RAW,raw,306,,,,,[ECG] raw=306
1786011123.518093,1.531,ECG_RAW,raw,328,,,,,[ECG] raw=328
1786011123.5221004,1.535,ECG_RAW,raw,282,,,,,[ECG] raw=282
1786011123.5260928,1.539,ECG_RAW,raw,260,,,,,[ECG] raw=260
1786011123.5303233,1.543,ECG_RAW,raw,248,,,,,[ECG] raw=248
1786011123.5343208,1.547,ECG_RAW,raw,296,,,,,[ECG] raw=296
1786011123.538668,1.551,ECG_RAW,raw,332,,,,,[ECG] raw=332
1786011123.5426683,1.555,ECG_RAW,raw,285,,,,,[ECG] raw=285
1786011123.5468984,1.559,ECG_RAW,raw,267,,,,,[ECG] raw=267
1786011123.5508952,1.563,ECG_RAW,raw,242,,,,,[ECG] raw=242
1786011123.5548959,1.567,ECG_RAW,raw,284,,,,,[ECG] raw=284
1786011123.5581691,1.571,ECG_RAW,raw,336,,,,,[ECG] raw=336
1786011123.562171,1.575,ECG_RAW,raw,288,,,,,[ECG] raw=288
1786011123.5665915,1.579,ECG_RAW,raw,275,,,,,[ECG] raw=275
1786011123.5705838,1.583,ECG_RAW,raw,234,,,,,[ECG] raw=234
1786011123.5745857,1.587,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011123.5785837,1.591,ECG_RAW,raw,340,,,,,[ECG] raw=340
1786011123.5826309,1.595,ECG_RAW,raw,288,,,,,[ECG] raw=288
1786011123.5863981,1.599,ECG_RAW,raw,276,,,,,[ECG] raw=276
1786011123.5918622,1.604,ECG_RAW,raw,240,,,,,[ECG] raw=240
1786011123.595866,1.608,ECG_RAW,raw,273,,,,,[ECG] raw=273
1786011123.5999217,1.612,ECG_RAW,raw,339,,,,,[ECG] raw=339
1786011123.6049235,1.617,ECG_RAW,raw,290,,,,,[ECG] raw=290
1786011123.6089442,1.622,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011123.6129634,1.626,ECG_RAW,raw,245,,,,,[ECG] raw=245
1786011123.6163566,1.629,ECG_RAW,raw,266,,,,,[ECG] raw=266
1786011123.620431,1.633,ECG_RAW,raw,337,,,,,[ECG] raw=337
1786011124.3613849,2.374,ECG_DIAG,halves,683,total_samples,350000,overruns,0,[ECG] halves=683  total_samples=350000  overruns=0
1786011125.1709206,3.183,ECG_RAW,raw,292,,,,,[ECG] raw=292
1786011125.1743464,3.187,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011125.1789434,3.192,ECG_RAW,raw,248,,,,,[ECG] raw=248
1786011125.1823168,3.195,ECG_RAW,raw,263,,,,,[ECG] raw=263
1786011125.1863186,3.199,ECG_RAW,raw,330,,,,,[ECG] raw=330
1786011125.1908815,3.203,ECG_RAW,raw,301,,,,,[ECG] raw=301
1786011125.1943786,3.207,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011125.1983063,3.211,ECG_RAW,raw,251,,,,,[ECG] raw=251
1786011125.2028527,3.215,ECG_RAW,raw,258,,,,,[ECG] raw=258
1786011125.2069948,3.220,ECG_RAW,raw,323,,,,,[ECG] raw=323
1786011125.2233915,3.236,ECG_RAW,raw,313,,,,,[ECG] raw=313
1786011125.2298574,3.242,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011125.2318442,3.244,ECG_RAW,raw,252,,,,,[ECG] raw=252
1786011125.2358444,3.248,ECG_RAW,raw,253,,,,,[ECG] raw=253
1786011125.2379827,3.251,ECG_RAW,raw,315,,,,,[ECG] raw=315
1786011125.2429838,3.256,ECG_RAW,raw,321,,,,,[ECG] raw=321
1786011125.243983,3.257,ECG_RAW,raw,280,,,,,[ECG] raw=280
1786011125.243983,3.257,ECG_RAW,raw,255,,,,,[ECG] raw=255
1786011125.244991,3.258,ECG_RAW,raw,251,,,,,[ECG] raw=251
1786011125.245994,3.259,ECG_RAW,raw,308,,,,,[ECG] raw=308
1786011125.2506716,3.263,ECG_RAW,raw,327,,,,,[ECG] raw=327
1786011125.2546756,3.267,ECG_RAW,raw,283,,,,,[ECG] raw=283
1786011125.2587175,3.271,ECG_RAW,raw,258,,,,,[ECG] raw=258
1786011125.262361,3.275,ECG_RAW,raw,250,,,,,[ECG] raw=250
1786011125.2669249,3.279,ECG_RAW,raw,299,,,,,[ECG] raw=299
1786011125.2706296,3.283,ECG_RAW,raw,332,,,,,[ECG] raw=332
1786011125.2746735,3.287,ECG_RAW,raw,283,,,,,[ECG] raw=283
1786011125.2788284,3.291,ECG_RAW,raw,264,,,,,[ECG] raw=264
1786011125.2828283,3.295,ECG_RAW,raw,240,,,,,[ECG] raw=240
1786011125.2881675,3.301,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011125.2921815,3.305,ECG_RAW,raw,338,,,,,[ECG] raw=338
1786011125.2965853,3.309,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011125.300049,3.313,ECG_RAW,raw,275,,,,,[ECG] raw=275
1786011125.304069,3.317,ECG_RAW,raw,236,,,,,[ECG] raw=236
1786011125.3085504,3.321,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011125.3125503,3.325,ECG_RAW,raw,343,,,,,[ECG] raw=343
1786011125.3166203,3.329,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011125.33186,3.344,ECG_RAW,raw,276,,,,,[ECG] raw=276
1786011125.3328357,3.345,ECG_RAW,raw,239,,,,,[ECG] raw=239
1786011125.3328357,3.345,ECG_RAW,raw,272,,,,,[ECG] raw=272
1786011125.3389642,3.352,ECG_RAW,raw,343,,,,,[ECG] raw=343
1786011125.3419642,3.355,ECG_RAW,raw,288,,,,,[ECG] raw=288
1786011125.3439744,3.357,ECG_RAW,raw,276,,,,,[ECG] raw=276
1786011125.3449645,3.358,ECG_RAW,raw,245,,,,,[ECG] raw=245
1786011125.3500235,3.363,ECG_RAW,raw,266,,,,,[ECG] raw=266
1786011125.352024,3.365,ECG_RAW,raw,342,,,,,[ECG] raw=342
1786011125.3560226,3.369,ECG_RAW,raw,290,,,,,[ECG] raw=290
1786011125.360312,3.373,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011125.3643246,3.377,ECG_RAW,raw,248,,,,,[ECG] raw=248
1786011125.3685207,3.381,ECG_RAW,raw,264,,,,,[ECG] raw=264
1786011125.3725252,3.385,ECG_RAW,raw,334,,,,,[ECG] raw=334
1786011125.3765273,3.389,ECG_RAW,raw,298,,,,,[ECG] raw=298
1786011125.3798373,3.392,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011125.3846707,3.397,ECG_RAW,raw,251,,,,,[ECG] raw=251
1786011125.3889933,3.402,ECG_RAW,raw,257,,,,,[ECG] raw=257
1786011125.393035,3.406,ECG_RAW,raw,324,,,,,[ECG] raw=324
1786011125.396051,3.409,ECG_RAW,raw,311,,,,,[ECG] raw=311
1786011125.4004323,3.413,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011125.405355,3.418,ECG_RAW,raw,253,,,,,[ECG] raw=253
1786011125.40826,3.421,ECG_RAW,raw,252,,,,,[ECG] raw=252
1786011125.4131362,3.426,ECG_RAW,raw,316,,,,,[ECG] raw=316
1786011125.4164703,3.429,ECG_RAW,raw,322,,,,,[ECG] raw=322
1786011125.4210904,3.434,ECG_RAW,raw,280,,,,,[ECG] raw=280
1786011125.424993,3.438,ECG_RAW,raw,255,,,,,[ECG] raw=255
1786011125.4393797,3.452,ECG_RAW,raw,250,,,,,[ECG] raw=250
1786011125.4453797,3.458,ECG_RAW,raw,307,,,,,[ECG] raw=307
1786011125.4486234,3.461,ECG_RAW,raw,328,,,,,[ECG] raw=328
1786011125.450626,3.463,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011125.4546247,3.467,ECG_RAW,raw,259,,,,,[ECG] raw=259
1786011125.459817,3.472,ECG_RAW,raw,249,,,,,[ECG] raw=249
1786011125.4608164,3.473,ECG_RAW,raw,299,,,,,[ECG] raw=299
1786011125.4618163,3.474,ECG_RAW,raw,332,,,,,[ECG] raw=332
1786011125.4618163,3.474,ECG_RAW,raw,282,,,,,[ECG] raw=282
1786011125.4648175,3.477,ECG_RAW,raw,268,,,,,[ECG] raw=268
1786011125.4686751,3.481,ECG_RAW,raw,238,,,,,[ECG] raw=238
1786011125.4726717,3.485,ECG_RAW,raw,288,,,,,[ECG] raw=288
1786011125.4770005,3.490,ECG_RAW,raw,339,,,,,[ECG] raw=339
1786011125.480476,3.493,ECG_RAW,raw,289,,,,,[ECG] raw=289
1786011125.4844718,3.497,ECG_RAW,raw,276,,,,,[ECG] raw=276
1786011125.488673,3.501,ECG_RAW,raw,234,,,,,[ECG] raw=234
1786011125.4926894,3.505,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011125.4968104,3.509,ECG_RAW,raw,343,,,,,[ECG] raw=343
1786011125.5001965,3.513,ECG_RAW,raw,288,,,,,[ECG] raw=288
1786011125.5042114,3.517,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011125.508097,3.521,ECG_RAW,raw,238,,,,,[ECG] raw=238
1786011125.5121121,3.525,ECG_RAW,raw,270,,,,,[ECG] raw=270
1786011125.5168066,3.529,ECG_RAW,raw,342,,,,,[ECG] raw=342
1786011125.5206788,3.533,ECG_RAW,raw,290,,,,,[ECG] raw=290
1786011125.5246756,3.537,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011125.5288975,3.541,ECG_RAW,raw,244,,,,,[ECG] raw=244
1786011125.5329604,3.546,ECG_RAW,raw,263,,,,,[ECG] raw=263
1786011125.5502565,3.563,ECG_RAW,raw,340,,,,,[ECG] raw=340
1786011125.5502565,3.563,ECG_RAW,raw,294,,,,,[ECG] raw=294
1786011125.5502565,3.563,ECG_RAW,raw,280,,,,,[ECG] raw=280
1786011125.5502565,3.563,ECG_RAW,raw,247,,,,,[ECG] raw=247
1786011125.565026,3.578,ECG_RAW,raw,259,,,,,[ECG] raw=259
1786011125.5660677,3.579,ECG_RAW,raw,335,,,,,[ECG] raw=335
1786011125.5714524,3.584,ECG_RAW,raw,302,,,,,[ECG] raw=302
1786011125.5724509,3.585,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011125.5724509,3.585,ECG_RAW,raw,248,,,,,[ECG] raw=248
1786011125.5744574,3.587,ECG_RAW,raw,255,,,,,[ECG] raw=255
1786011125.5787852,3.591,ECG_RAW,raw,325,,,,,[ECG] raw=325
1786011125.5817983,3.594,ECG_RAW,raw,313,,,,,[ECG] raw=313
1786011125.5858126,3.598,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011125.590092,3.603,ECG_RAW,raw,253,,,,,[ECG] raw=253
1786011125.594092,3.607,ECG_RAW,raw,251,,,,,[ECG] raw=251
1786011125.5982597,3.611,ECG_RAW,raw,315,,,,,[ECG] raw=315
1786011125.6026356,3.615,ECG_RAW,raw,323,,,,,[ECG] raw=323
1786011125.605892,3.618,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011125.6100044,3.623,ECG_RAW,raw,255,,,,,[ECG] raw=255
1786011125.6140056,3.627,ECG_RAW,raw,251,,,,,[ECG] raw=251
1786011125.6183226,3.631,ECG_RAW,raw,309,,,,,[ECG] raw=309
1786011125.6227639,3.635,ECG_RAW,raw,327,,,,,[ECG] raw=327
1786011125.6267982,3.639,ECG_RAW,raw,283,,,,,[ECG] raw=283
1786011125.630685,3.643,ECG_RAW,raw,259,,,,,[ECG] raw=259
1786011125.6348355,3.647,ECG_RAW,raw,249,,,,,[ECG] raw=249
1786011125.6383407,3.651,ECG_RAW,raw,298,,,,,[ECG] raw=298
1786011125.6415694,3.654,ECG_RAW,raw,333,,,,,[ECG] raw=333
1786011125.6595452,3.672,ECG_RAW,raw,284,,,,,[ECG] raw=284
1786011125.6595452,3.672,ECG_RAW,raw,267,,,,,[ECG] raw=267
1786011125.6605375,3.673,ECG_RAW,raw,240,,,,,[ECG] raw=240
1786011125.6686454,3.681,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011125.6686454,3.681,ECG_RAW,raw,340,,,,,[ECG] raw=340
1786011125.6696458,3.682,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011125.6716473,3.684,ECG_RAW,raw,275,,,,,[ECG] raw=275
1786011125.675648,3.688,ECG_RAW,raw,232,,,,,[ECG] raw=232
1786011125.6807537,3.693,ECG_RAW,raw,280,,,,,[ECG] raw=280
1786011125.6827543,3.695,ECG_RAW,raw,344,,,,,[ECG] raw=344
1786011126.3542535,4.367,ECG_DIAG,halves,684,total_samples,350500,overruns,0,[ECG] halves=684  total_samples=350500  overruns=0
1786011127.2328858,5.245,ECG_RAW,raw,290,,,,,[ECG] raw=290
1786011127.2375193,5.250,ECG_RAW,raw,276,,,,,[ECG] raw=276
1786011127.2410076,5.254,ECG_RAW,raw,236,,,,,[ECG] raw=236
1786011127.2449763,5.258,ECG_RAW,raw,272,,,,,[ECG] raw=272
1786011127.2490501,5.262,ECG_RAW,raw,346,,,,,[ECG] raw=346
1786011127.25304,5.266,ECG_RAW,raw,292,,,,,[ECG] raw=292
1786011127.2563698,5.269,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011127.2611558,5.274,ECG_RAW,raw,241,,,,,[ECG] raw=241
1786011127.2648962,5.277,ECG_RAW,raw,265,,,,,[ECG] raw=265
1786011127.2709181,5.283,ECG_RAW,raw,343,,,,,[ECG] raw=343
1786011127.2749186,5.287,ECG_RAW,raw,293,,,,,[ECG] raw=293
1786011127.2788985,5.291,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011127.282925,5.295,ECG_RAW,raw,245,,,,,[ECG] raw=245
1786011127.2868211,5.299,ECG_RAW,raw,260,,,,,[ECG] raw=260
1786011127.2908728,5.303,ECG_RAW,raw,337,,,,,[ECG] raw=337
1786011127.294851,5.307,ECG_RAW,raw,302,,,,,[ECG] raw=302
1786011127.2985682,5.311,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011127.303444,5.316,ECG_RAW,raw,245,,,,,[ECG] raw=245
1786011127.3119376,5.325,ECG_RAW,raw,256,,,,,[ECG] raw=256
1786011127.3119376,5.325,ECG_RAW,raw,327,,,,,[ECG] raw=327
1786011127.3181217,5.331,ECG_RAW,raw,313,,,,,[ECG] raw=313
1786011127.3181217,5.331,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011127.322123,5.335,ECG_RAW,raw,252,,,,,[ECG] raw=252
1786011127.3283699,5.341,ECG_RAW,raw,256,,,,,[ECG] raw=256
1786011127.331382,5.344,ECG_RAW,raw,316,,,,,[ECG] raw=316
1786011127.334371,5.347,ECG_RAW,raw,322,,,,,[ECG] raw=322
1786011127.338974,5.352,ECG_RAW,raw,278,,,,,[ECG] raw=278
1786011127.342908,5.355,ECG_RAW,raw,257,,,,,[ECG] raw=257
1786011127.346529,5.359,ECG_RAW,raw,251,,,,,[ECG] raw=251
1786011127.3508453,5.363,ECG_RAW,raw,309,,,,,[ECG] raw=309
1786011127.354854,5.367,ECG_RAW,raw,327,,,,,[ECG] raw=327
1786011127.3587446,5.371,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011127.3626156,5.375,ECG_RAW,raw,258,,,,,[ECG] raw=258
1786011127.3670883,5.380,ECG_RAW,raw,251,,,,,[ECG] raw=251
1786011127.3704748,5.383,ECG_RAW,raw,299,,,,,[ECG] raw=299
1786011127.3747456,5.387,ECG_RAW,raw,332,,,,,[ECG] raw=332
1786011127.3787265,5.391,ECG_RAW,raw,282,,,,,[ECG] raw=282
1786011127.382862,5.395,ECG_RAW,raw,266,,,,,[ECG] raw=266
1786011127.3867576,5.399,ECG_RAW,raw,240,,,,,[ECG] raw=240
1786011127.3908916,5.403,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011127.3938212,5.406,ECG_RAW,raw,339,,,,,[ECG] raw=339
1786011127.4326975,5.445,ECG_RAW,raw,287,,,,,[ECG] raw=287
1786011127.4388156,5.451,ECG_RAW,raw,276,,,,,[ECG] raw=276
1786011127.4448173,5.457,ECG_RAW,raw,235,,,,,[ECG] raw=235
1786011127.4469407,5.460,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011127.451947,5.465,ECG_RAW,raw,341,,,,,[ECG] raw=341
1786011127.4529414,5.466,ECG_RAW,raw,288,,,,,[ECG] raw=288
1786011127.4539402,5.467,ECG_RAW,raw,277,,,,,[ECG] raw=277
1786011127.4539402,5.467,ECG_RAW,raw,240,,,,,[ECG] raw=240
1786011127.4539402,5.467,ECG_RAW,raw,271,,,,,[ECG] raw=271
1786011127.4539402,5.467,ECG_RAW,raw,341,,,,,[ECG] raw=341
1786011127.4539402,5.467,ECG_RAW,raw,291,,,,,[ECG] raw=291
1786011127.4539402,5.467,ECG_RAW,raw,279,,,,,[ECG] raw=279
1786011127.4539402,5.467,ECG_RAW,raw,246,,,,,[ECG] raw=246
1786011127.454941,5.468,ECG_RAW,raw,262,,,,,[ECG] raw=262
1786011127.454941,5.468,ECG_RAW,raw,338,,,,,[ECG] raw=338
1786011127.4582517,5.471,ECG_RAW,raw,291,,,,,[ECG] raw=291
1786011127.4626489,5.475,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011127.4660852,5.479,ECG_RAW,raw,250,,,,,[ECG] raw=250
1786011127.4703867,5.483,ECG_RAW,raw,257,,,,,[ECG] raw=257
1786011127.4743855,5.487,ECG_RAW,raw,330,,,,,[ECG] raw=330
1786011127.4786646,5.491,ECG_RAW,raw,303,,,,,[ECG] raw=303
1786011127.4826565,5.495,ECG_RAW,raw,282,,,,,[ECG] raw=282
1786011127.4870336,5.500,ECG_RAW,raw,253,,,,,[ECG] raw=253
1786011127.4902587,5.503,ECG_RAW,raw,254,,,,,[ECG] raw=254
1786011127.494911,5.507,ECG_RAW,raw,322,,,,,[ECG] raw=322
1786011127.4990277,5.512,ECG_RAW,raw,313,,,,,[ECG] raw=313
1786011127.5033119,5.516,ECG_RAW,raw,281,,,,,[ECG] raw=281
1786011127.50692,5.519,ECG_RAW,raw,255,,,,,[ECG] raw=255
1786011127.5109563,5.524,ECG_RAW,raw,249,,,,,[ECG] raw=249
1786011127.514844,5.527,ECG_RAW,raw,312,,,,,[ECG] raw=312
1786011127.5215483,5.534,ECG_RAW,raw,322,,,,,[ECG] raw=322
1786011127.529823,5.542,ECG_RAW,raw,283,,,,,[ECG] raw=283
1786011127.529823,5.542,ECG_RAW,raw,261,,,,,[ECG] raw=261
1786011127.5369084,5.549,ECG_RAW,raw,250,,,,,[ECG] raw=250
1786011127.5369084,5.549,ECG_RAW,raw,305,,,,,[ECG] raw=305
1786011127.5399191,5.552,ECG_RAW,raw,328,,,,,[ECG] raw=328
1786011127.5449133,5.557,ECG_RAW,raw,283,,,,,[ECG] raw=283
1786011127.5490463,5.562,ECG_RAW,raw,262,,,,,[ECG] raw=262
1786011127.5520456,5.565,ECG_RAW,raw,247,,,,,[ECG] raw=247
1786011127.5566378,5.569,ECG_RAW,raw,296,,,,,[ECG] raw=296
1786011127.5606394,5.573,ECG_RAW,raw,333,,,,,[ECG] raw=333
1786011127.5648253,5.577,ECG_RAW,raw,284,,,,,[ECG] raw=284
1786011127.568186,5.581,ECG_RAW,raw,268,,,,,[ECG] raw=268
1786011127.572188,5.585,ECG_RAW,raw,239,,,,,[ECG] raw=239
1786011127.5761878,5.589,ECG_RAW,raw,289,,,,,[ECG] raw=289
1786011127.5806408,5.593,ECG_RAW,raw,345,,,,,[ECG] raw=345
1786011127.5841262,5.597,ECG_RAW,raw,289,,,,,[ECG] raw=289
